0.000694444	22.95649
0.001388889	38.83374
0.002083333	45.89026
0.002777778	50.77027
0.003472222	54.52759
0.004166667	57.32258
0.004861111	59.84284
0.005555556	61.90473
0.00625	63.96674
0.006944444	66.09748
0.007638889	67.47217
0.008333333	68.8927
0.009027778	70.40461
0.009722222	71.7107
0.010416667	72.76447
0.011111111	74.07038
0.011805556	75.44501
0.0125	76.52198
0.013194444	77.46113
0.013888889	78.05683
0.014583333	79.15656
0.015277778	79.52314
0.015972222	80.76032
0.016666667	81.58521
0.017361111	82.45575
0.018055556	83.23468
0.01875	83.99085
0.019444444	84.42615
0.020138889	85.09058
0.020833333	85.61738
0.021527778	86.1673
0.022222222	86.85456
0.022916667	87.90857
0.023611111	88.50428
0.024305556	89.00831
0.025	89.60401
0.025694444	90.01636
0.026388889	90.47461
0.027083333	90.88697
0.027777778	91.18476
0.028472222	91.5514
0.029166667	92.49073
0.029861111	93.17792
0.030555556	93.77363
0.03125	94.27765
0.031944444	94.55274
0.032638889	95.01081
0.033333333	95.33167
0.034027778	95.78992
0.034722222	96.17926
0.035416667	96.56885
0.036111111	96.93543
0.036805556	97.23328
0.0375	97.57685
0.038194444	97.87476
0.038888889	98.0351
0.039583333	98.51624
0.040277778	99.22638
0.040972222	99.70765
0.041666667	100.21167
0.042361111	100.64698
0.043055556	100.96759
0.04375	101.128
0.044444444	101.44886
0.045138889	101.76947
0.045833333	102.06751
0.046527778	102.34223
0.047222222	102.54859
0.047916667	102.73175
0.048611111	102.91517
0.049305556	103.09839
0.05	103.41913
0.050694444	103.80854
0.051388889	103.8545
0.052083333	103.94617
0.052777778	104.77088
0.053472222	105.36658
0.054166667	105.66443
0.054861111	105.96228
0.055555556	106.19141
0.05625	106.42054
0.056944444	106.78693
0.057638889	107.15351
0.058333333	107.10773
0.059027778	107.35968
0.059722222	107.52009
0.060416667	107.7035
0.061111111	107.90967
0.061805556	108.11579
0.0625	108.2992
0.063194444	108.39069
0.063888889	108.55109
0.064583333	108.78022
0.065277778	108.98639
0.065972222	108.98639
0.066666667	109.21552
0.067361111	109.37598
0.068055556	109.53638
0.06875	109.71961
0.069444444	109.97168
0.070138889	110.06318
0.070833333	110.10914
0.071527778	110.42975
0.072222222	110.49848
0.072916667	110.61316
0.073611111	110.63593
0.074305556	111.02546
0.075	111.27741
0.075694444	112.01075
0.076388889	112.30842
0.077083333	112.46882
0.077777778	112.90412
0.078472222	112.97284
0.079166667	113.17902
0.079861111	113.29371
0.080555556	113.43116
0.08125	113.61432
0.081944444	113.91236
0.082638889	114.07258
0.083333333	114.16425
0.084027778	119.73151
0.084722222	127.0401
0.086111111	135.31086
0.086805556	137.89991
0.0875	139.93879
0.088194444	141.45105
0.088888889	142.55079
0.089583333	143.71924
0.090277778	144.68134
0.090972222	145.71235
0.091666667	146.92658
0.092361111	148.00336
0.093055556	148.91993
0.09375	149.63007
0.094444444	150.61536
0.095138889	151.30256
0.095833333	152.17316
0.096527778	152.83765
0.097222222	153.52503
0.097916667	154.07483
0.098611111	154.48731
0.099305556	155.31202
0.1	155.70154
0.100694444	156.22834
0.101388889	156.61786
0.102083333	157.25934
0.102777778	157.4198
0.103472222	157.90082
0.104166667	158.35907
0.104861111	158.7486
0.105555556	159.25269
0.10625	159.64222
0.106944444	160.03156
0.107638889	160.62726
0.108333333	160.85639
0.109027778	161.42914
0.109722222	161.6811
0.110416667	162.07062
0.111111111	162.41443
0.111805556	162.62061
0.1125	163.33075
0.113194444	163.69739
0.113888889	164.06397
0.114583333	164.43055
0.115277778	164.59076
0.115972222	164.93457
0.116666667	165.25519
0.117361111	165.55304
0.118055556	166.0113
0.11875	166.42365
0.119444444	166.67579
0.120138889	167.04236
0.120833333	167.3172
0.121527778	167.66083
0.122222222	167.91297
0.122916667	168.05042
0.123611111	168.34827
0.124305556	168.73761
0.125	168.82929
0.125694444	169.10419
0.126388889	169.2876
0.127083333	169.69989
0.127777778	169.92902
0.128472222	170.36432
0.129166667	170.63923
0.129861111	170.84559
0.130555556	171.25794
0.13125	171.21198
0.131944444	172.51807
0.132638889	171.62446
0.133333333	172.28894
0.134027778	172.72425
0.134722222	172.95337
0.135416667	173.36573
0.136111111	173.68634
0.136805556	173.96143
0.1375	174.35077
0.138194444	174.23633
0.138888889	174.51117
0.139583333	174.76331
0.140277778	174.90076
0.140972222	175.06116
0.141666667	175.33606
0.142361111	175.54218
0.143055556	175.81708
0.144444444	176.18366
0.145138889	176.38984
0.145833333	176.57325
0.146527778	176.64197
0.147222222	176.89405
0.147916667	177.03132
0.148611111	177.21467
0.149305556	177.44385
0.15	177.46662
0.150694444	177.62702
0.151388889	177.8332
0.152083333	178.10828
0.152777778	178.17701
0.153472222	178.36023
0.154166667	178.68103
0.154861111	178.61231
0.155555556	178.95594
0.15625	179.18506
0.156944444	179.41419
0.157638889	179.57459
0.158333333	179.84949
0.159027778	180.00989
0.159722222	180.19312
0.160416667	180.33051
0.161111111	180.55964
0.161805556	180.60541
0.1625	180.8346
0.163194444	181.08667
0.163888889	181.13239
0.164583333	181.31562
0.165277778	181.52198
0.165972222	181.65943
0.166666667	181.75092
0.167361111	184.38569
0.168055556	193.34382
0.16875	198.72785
0.169444444	202.92048
0.170138889	205.53248
0.170833333	207.84644
0.171527778	209.56464
0.172222222	210.89356
0.172916667	212.03901
0.173611111	213.39087
0.174305556	214.67383
0.175	215.81928
0.175694444	216.64417
0.176388889	217.62922
0.177083333	218.1792
0.177777778	219.07258
0.178472222	219.59961
0.179166667	220.21827
0.179861111	220.95124
0.180555556	221.54694
0.18125	222.07398
0.181944444	222.66968
0.182638889	223.10498
0.183333333	223.83814
0.184027778	224.45661
0.184722222	224.96064
0.185416667	225.41895
0.186111111	225.83143
0.186805556	226.42701
0.1875	226.9997
0.188194444	227.36628
0.188888889	227.8703
0.189583333	228.80964
0.190277778	229.47406
0.190972222	230.06977
0.191666667	230.7342
0.192361111	230.91742
0.193055556	231.35273
0.19375	231.78803
0.194444444	232.13166
0.195138889	232.68165
0.195833333	232.91077
0.196527778	233.34607
0.197222222	233.59797
0.197916667	234.07923
0.198611111	234.39985
0.199305556	234.58326
0.2	234.92682
0.200694444	235.4538
0.201388889	235.7287
0.202083333	236.02655
0.202777778	236.32441
0.203472222	236.50763
0.204166667	236.8285
0.204861111	236.96589
0.205555556	237.4242
0.20625	237.65332
0.206944444	237.97394
0.207638889	238.06568
0.208333333	238.68433
0.209027778	239.02796
0.209722222	239.44025
0.210416667	239.73816
0.211111111	240.24213
0.211805556	240.40259
0.2125	240.60871
0.213194444	241.04401
0.213888889	241.25019
0.214583333	241.41065
0.215277778	241.70844
0.215972222	241.84589
0.216666667	242.16675
0.217361111	242.39588
0.218055556	242.5561
0.21875	242.87696
0.219444444	243.10608
0.220138889	244.15986
0.220833333	244.50367
0.221527778	244.75556
0.222222222	245.00751
0.222916667	244.06836
0.223611111	244.38898
0.224305556	244.54944
0.225	244.93897
0.225694444	245.21381
0.226388889	245.44281
0.227083333	245.64917
0.227777778	245.8783
0.228472222	246.08448
0.229166667	246.19892
0.229861111	246.47382
0.230555556	246.81763
0.23125	246.95508
0.231944444	247.16126
0.232638889	247.18421
0.233333333	247.52778
0.234027778	247.73395
0.234722222	247.89435
0.235416667	248.10053
0.236111111	248.16925
0.236805556	248.28376
0.2375	248.67328
0.238194444	248.69629
0.238888889	248.87946
0.239583333	249.01709
0.240277778	249.292
0.240972222	249.40644
0.241666667	249.68152
0.242361111	249.75007
0.243055556	249.91047
0.24375	250.11664
0.244444444	250.18537
0.245138889	250.20832
0.245833333	250.59772
0.246527778	250.57489
0.247222222	250.68958
0.247916667	250.87281
0.248611111	251.14765
0.249305556	251.33106
0.25	251.37684
0.250694444	254.0116
0.251388889	260.44947
0.252083333	264.29841
0.252777778	267.04786
0.253472222	271.26343
0.254166667	273.92102
0.254861111	277.22022
0.255555556	280.35901
0.25625	283.56635
0.256944444	286.10944
0.257638889	288.01111
0.258333333	289.47742
0.259027778	290.66883
0.259722222	291.60816
0.260416667	292.79956
0.261111111	294.03675
0.261805556	295.36542
0.2625	296.4422
0.263194444	297.45026
0.263888889	298.41254
0.264583333	299.07697
0.265277778	299.81019
0.265972222	300.33716
0.266666667	302.23859
0.267361111	302.71985
0.268055556	303.2696
0.26875	303.8653
0.269444444	303.15516
0.270138889	303.77381
0.270833333	304.34656
0.271527778	304.75892
0.272222222	305.07953
0.272916667	305.60651
0.273611111	305.95014
0.274305556	306.4773
0.275	306.98114
0.275694444	307.32496
0.276388889	307.66858
0.277083333	308.08088
0.277777778	308.4704
0.278472222	308.83704
0.279166667	309.15784
0.279861111	309.59314
0.280555556	310.07422
0.28125	310.39502
0.281944444	310.92182
0.282638889	311.26563
0.283333333	311.58625
0.284027778	312.06751
0.284722222	312.31946
0.285416667	312.64008
0.286111111	312.98389
0.286805556	313.30469
0.2875	313.78577
0.288194444	314.1294
0.288888889	314.47297
0.289583333	314.83954
0.290277778	315.18335
0.290972222	315.48102
0.291666667	315.93927
0.292361111	316.2829
0.293055556	316.64966
0.29375	317.03907
0.294444444	317.38263
0.295138889	317.90967
0.295833333	318.16156
0.296527778	318.55109
0.297222222	318.87195
0.297916667	319.10108
0.298611111	319.6966
0.299305556	320.04041
0.3	320.42975
0.300694444	320.68189
0.301388889	320.97974
0.302083333	321.34632
